case_number,prompt,image_name,clip_score
1367,a man wearing black is riding a red and silver motorcycle,1367_0.png,0.32763671875
1368,an old photo of a castle at the end of the street,1368_0.png,0.335693359375
1369,A kitchen area with all white cabinets mad a white refrigerator.,1369_0.png,0.3193359375
1370,A small white plane sitting on top of the ocean.,1370_0.png,0.29833984375
1371,a white bathroom with a toilet and a roll of toilet paper,1371_0.png,0.2783203125
1372,A couple of women standing in a kitchen preparing food.,1372_0.png,0.279296875
1373,four white urinals against a green wall with lines,1373_0.png,0.308349609375
1374,A street scene with a person on a motorcycle.,1374_0.png,0.315185546875
1375,A woman standing with a bi-wing airplane on a runway.,1375_0.png,0.336181640625
1376,Some roll down doors  at a building painted with graffiti.,1376_0.png,0.3408203125
1377,Four officer are riding motorcycles with giant letters on them.,1377_0.png,0.2861328125
1378,A large flock of birds fly through the sky.,1378_0.png,0.327392578125
1379,A church with lots of wooden pews and an illuminated crucifix on the wall.,1379_0.png,0.283203125
1380,A bucket that is on top of a table.,1380_0.png,0.303955078125
1381,A young child plunging a toilet with a plunger.,1381_0.png,0.342529296875
1382,A steel toilet near a window in a very small bathroom.,1382_0.png,0.291259765625
1383,There are multiple pictures of the same man standing in the kitchen,1383_0.png,0.290771484375
1384,There is a white toilet with red tiled floors,1384_0.png,0.318359375
1385,"This kitchen contains a stove with an exhaust hood, many cabinets, and a microwave.",1385_0.png,0.315185546875
1386,A blue double decker bus pulling into a bus station.,1386_0.png,0.3310546875
1387,An airplane parked on a dirty field next to a chain fence.,1387_0.png,0.299560546875
1388,A man on a bike wearing glasses riding indoors.,1388_0.png,0.323974609375
1389,A man sleeping on the end of a wooden bench.,1389_0.png,0.330078125
1390,a walk in shower with a seat next to a white sink.,1390_0.png,0.2890625
1391,A flat screen TV sitting on top of a step in a bathroom.,1391_0.png,0.30810546875
1392,"An elegant bathroom features a tub, sink, mirror, and decorations. ",1392_0.png,0.315673828125
1393,A young girl inhales with the intent of blowing out a candle. ,1393_0.png,0.349609375
1394,Two airplane shaped kites flying through a blue sky.,1394_0.png,0.304443359375
1395,A table topped with dessert next to a window.,1395_0.png,0.31396484375
1396,A picture of a painting and a couch.,1396_0.png,0.307373046875
1397,A woman opening the bathroom door with the room chained off.,1397_0.png,0.306396484375
1398,A kitchen with a metallic refrigerator freezer next to a sink.,1398_0.png,0.304931640625
1399,A person that is sitting on a bench.,1399_0.png,0.29296875
1400,A kitchen that is very clean in a house.,1400_0.png,0.274169921875
1401,A tall building on the street corner filled with traffic.,1401_0.png,0.283203125
1402,A stainless steel table is in the middle of the large room.,1402_0.png,0.329833984375
1403,A park bench siting next to a tree next to a  park.,1403_0.png,0.302001953125
1404,A white toilet sitting next to a tub next to a sink,1404_0.png,0.2724609375
1405,A kitchen filled with furniture and a stove top oven.,1405_0.png,0.275146484375
1406,A sidewalk lined with parked cars next to tall buildings.,1406_0.png,0.33251953125
1407,A group of people sitting around a table in the kitchen.,1407_0.png,0.29541015625
1408,A restroom has a toilet and a decorative sun wall plaque.,1408_0.png,0.337890625
1409,A group of people boarding in airplane on a runway..,1409_0.png,0.27001953125
1410,A small glider flying through the sky with a pilot.,1410_0.png,0.3037109375
1411,A man riding a motorcycle with a child on the back of it.,1411_0.png,0.349853515625
1412,A toilet seat with a fake foam butt on top of it.,1412_0.png,0.321533203125
1413,A large clock mounted to the face of a buildings entrance.,1413_0.png,0.335693359375
1414,A baby boy sitting on top of a toilet reading a book.,1414_0.png,0.34033203125
1415,A large kitchen with a center island surrounded by stools.,1415_0.png,0.29248046875
1416,A white cake topped with coconut on a counter.,1416_0.png,0.3076171875
1417,A cluster of traffic driving towards a capital building.,1417_0.png,0.305908203125
1418,A gray and white cat sitting in blue bowl.,1418_0.png,0.30615234375
1419,A bathroom with a shower covered in a curtain next to a toilet.,1419_0.png,0.311279296875
1420,There are a lot of trees and plants beside the house.,1420_0.png,0.27978515625
1421,The car is traveling down the road while the dog watches.,1421_0.png,0.28955078125
1422,"A white porcelain toilet with the lid down, in a bathroom.",1422_0.png,0.294189453125
1423,A bike parked next to a wall next to a river.,1423_0.png,0.289794921875
1424,"The rider, clothed in camoflague and ski boots, is sure to blend into the grassy area on his motorbike.",1424_0.png,0.31005859375
1425,An old photo of a small family kitchen.,1425_0.png,0.335205078125
1426,A service vehicle sits on a tarmac in front of a jet. ,1426_0.png,0.29150390625
1427,The bench at the tree offers a respite and a scenic autumnal view of a grand valley ,1427_0.png,0.34521484375
1428,A man poses with a yellow bicycle and a banana. ,1428_0.png,0.338134765625
1429,A blurry and out of focus image of a person on a bike riding in a field  towards cows in the distance.,1429_0.png,0.331298828125
1430,"A person with an orange blanket covering them, sleeping on a wooden park bench.",1430_0.png,0.346923828125
1431,older man standing in his kitchen reads book.,1431_0.png,0.3427734375
1432,"A  street with pedestrians, bikes, a jitney and a bus. ",1432_0.png,0.313720703125
1433,A cat is sitting on the hood of a car in a residential area.,1433_0.png,0.2327880859375
1434,A group of people behind a white picket fence watching a person in the grass with a dog and small group of sheep.,1434_0.png,0.343994140625
1435,an airplane taking off with one waiting to take off,1435_0.png,0.281982421875
1436,A man stands beside his motorcycle in front of a store.,1436_0.png,0.31640625
1437,a bike sitting in front of colorful signs ,1437_0.png,0.324462890625
1438,An aircraft is overtaken by maintenance workers as it sits on a landing.,1438_0.png,0.29248046875
1439,"A door opens to a bare, white bathroom. ",1439_0.png,0.291259765625
1440,A door open to a bathroom with the vanity showing.,1440_0.png,0.306396484375
1441,A woman unpacks a box in a kitchen. ,1441_0.png,0.334228515625
1442,Two people sit in the sand with their surf boards. ,1442_0.png,0.324462890625
1443,Wide shot of a kitchen and a kitchen table with a plaid tablecloth.,1443_0.png,0.3466796875
1444,The young man is holding a clear Frisbee.,1444_0.png,0.312255859375
1445,A toilet is used for outdoor decoration beside a log cabin building.,1445_0.png,0.332275390625
1446,Photo of a two bathroom fixtures and a vinyl shower curtain.,1446_0.png,0.315185546875
1447,Ladies in a kitchen laughing at the camera while one grates cheese.,1447_0.png,0.342041015625
1448,a person walking across the street with a traffic light above,1448_0.png,0.299560546875
1449,A man helps a woman sit on a bike.,1449_0.png,0.2900390625
1450,a large air plane on a snowy surface with a sky background,1450_0.png,0.359375
1451,"A small bathroom with a shower, sink, and two toilets.",1451_0.png,0.2900390625
1452,A black and white photograph of men on bicycles in a city.,1452_0.png,0.3310546875
1453,"A small, yet clean looking bathroom, with blue pained walls. ",1453_0.png,0.3388671875
1454,The top of a brick clock tower surrounded by birds.,1454_0.png,0.350830078125
1455,A black toilet in a tiled public bathroom stall.,1455_0.png,0.269775390625
1456,Some pots and pans that are in a room.,1456_0.png,0.312744140625
1457,A man carries a leash around his shoulders as two dogs make their way alongside.,1457_0.png,0.301025390625
1458,A small white room with an unmade bed that has a backpack and a pair of glasses resting on it.,1458_0.png,0.27880859375
1459,a man in a kitchen cutting lettuce with a knife,1459_0.png,0.313720703125
1460,A view of a stoplight by a street.,1460_0.png,0.31396484375
1461,Adults with childern walking in the rain with umbrellas.,1461_0.png,0.294921875
1462,a bathroom with a sink a mirror and a toilet,1462_0.png,0.272705078125
1463,A lot of urinels that are in a bathroom.,1463_0.png,0.2841796875
1464,A motorcycle stopped on the road during nighttime in the city. ,1464_0.png,0.3076171875
1465,A white sink sits on a beige vanity in this uninspiring bathroom. ,1465_0.png,0.3076171875
1466,A smiling woman nonetheless cringes as a dog licks her ear. ,1466_0.png,0.2802734375
1467,An old couple is sitting down on a bench together.,1467_0.png,0.331787109375
1468,a motorcycle on the back of a truck with a fence in the background,1468_0.png,0.291259765625
1469,A white and green bathroom with sink and toilet.,1469_0.png,0.306396484375
1470,many bikes parked in a parking lot very close to each other,1470_0.png,0.2890625
1471,a close up of a public transit train with its doors open,1471_0.png,0.307861328125
1472,A Delta aircraft is parked at a terminal while maintenance men attend to it.,1472_0.png,0.32958984375
1473,a cat laying on the floor of a kitchen,1473_0.png,0.308349609375
1474,A bathroom sink with toothbrush holder and soap dispenser,1474_0.png,0.313232421875
1475,A large elephant walking next to a man,1475_0.png,0.31494140625
1476,A happy man roller skiing in the mist,1476_0.png,0.30224609375
1477,A bathroom sink with a large mirror above it next to a doorway.,1477_0.png,0.29736328125
1478,A kitchen counter with a rounded edge and shelves,1478_0.png,0.302978515625
1479,a rustic kitchen with lots of stonework and wood accents,1479_0.png,0.350341796875
1480,A view from an airplane flying over a mountainous region.,1480_0.png,0.327392578125
1481,A man looks over a parked motorcycle that has an American flag on the back. ,1481_0.png,0.350830078125
1482,A man on a motorcycle with a woman on back,1482_0.png,0.2978515625
1483,A laptop computer sitting on a desk next to a desktop monitor.,1483_0.png,0.306396484375
1484,Two people setting up a market stand with jars,1484_0.png,0.3037109375
1485,A toilet bowl with buttons on the toilet seat,1485_0.png,0.288818359375
1486,A bare bathroom has a window over the toilet.,1486_0.png,0.30419921875
1487,A chef is in a restaurant making sushi.,1487_0.png,0.3154296875
1488,A group of people boarding a passenger jet up stairs.,1488_0.png,0.29931640625
1489,A kitchen has dark counters and wood cabinets. ,1489_0.png,0.32470703125
1490,A kitchen filled with plants and lots of clutter.,1490_0.png,0.310546875
1491,A group of people dressed in some nice clothes,1491_0.png,0.3076171875
1492,Some motorcyclists getting off their street bikes at a gathering,1492_0.png,0.322509765625
1493,A woman cooking with a large white bot and a cooking board with meat in it in a small kitchen.,1493_0.png,0.340087890625
1494,"Two bikers, one in front of a building, the other in the city.",1494_0.png,0.276611328125
1495,A kitchen with old wooden cabinets and a stove top oven.,1495_0.png,0.315673828125
1496,A row of white urinals mounted to a restroom wall.,1496_0.png,0.311279296875
1497,An elderly person in a kitchen cooking food.,1497_0.png,0.35107421875
1498,A woman bending over in a living room to pet her dog.,1498_0.png,0.32568359375
1499,A kitchen filled with metallic appliances and a stove top.,1499_0.png,0.2919921875
1500,A woman with a suitcase holding a phone,1500_0.png,0.3017578125
1501,A group of parked motorcycles sitting on the side of a road.,1501_0.png,0.303955078125
1502,A bathroom sink surrounded by a stone counter top.,1502_0.png,0.3115234375
1503,A city bus traveling down a rod next to a stadium.,1503_0.png,0.312255859375
1504,"A man on a motorcycle with a passenger car attached, parked on the side of the street.",1504_0.png,0.329833984375
1505,An SUV with pennants and decals supporting a sports team,1505_0.png,0.32763671875
1506,A bathroom toilet sitting next to a counter and a roll of toilet paper.,1506_0.png,0.329833984375
1507,A white car parked in a parking space.,1507_0.png,0.284912109375
1508,A very white toilet that is in a clean room.,1508_0.png,0.2880859375
1509,A toilet sitting next to a bathroom counter.,1509_0.png,0.299560546875
1510,"The bath room is clean with brown tile, white sink and large mirror.",1510_0.png,0.312255859375
1511,A woman is walking with a blue umbrella.,1511_0.png,0.35546875
1512,The stainless steel black and aluminum toilet is opened.,1512_0.png,0.315673828125
1513,A mother and baby giraffe leaning against a wall,1513_0.png,0.318603515625
1514,A small white toilet sitting in a bathroom.,1514_0.png,0.282470703125
1515,A black and white cat standing in a white bathroom sink.,1515_0.png,0.350830078125
1516,"A bathroom with tile flooring and walls, and a white toilet.",1516_0.png,0.29248046875
1517,Two small airplanes parked on a lush green field.,1517_0.png,0.33740234375
1518,A blue motorcycle parked on a sidewalk next to a street.,1518_0.png,0.345458984375
1519,A white toilet sitting in a bathroom next to a sink.,1519_0.png,0.259765625
1520,We are looking at the floor between the toilet and the wall.,1520_0.png,0.2880859375
1521,A bathroom with a white bath tub and a sink.,1521_0.png,0.30322265625
1522,A man popping a wheelie on a motorcycle on a street.,1522_0.png,0.32861328125
1523,A flat screen TV next to a fire place in a living room.,1523_0.png,0.296630859375
1524,A woman riding a green bike with a small white dog on the back.,1524_0.png,0.322998046875
1525,A computer desk with highlighted papers all over it.,1525_0.png,0.29296875
1526,A man riding skis down a snow covered slope.,1526_0.png,0.30126953125
1527,A dinning room table sitting next to a small fireplace.,1527_0.png,0.30078125
1528,A large jetliner taking off from a runway.,1528_0.png,0.2890625
1529,A train traveling down train tracks in a rural area.,1529_0.png,0.289306640625
1530,"A kitchen shelf holds an assortment of pots, pans, and utensils.",1530_0.png,0.34716796875
1531,A cop riding a motorcycle next to a  white van.,1531_0.png,0.293212890625
1532,A row of three wall mounted urinals in a bathroom.,1532_0.png,0.322021484375
1533,The four urinals have a very modern design.,1533_0.png,0.334228515625
1534,The man is giving the young girl a ride on his motorcycle.,1534_0.png,0.34130859375
1535,A person standing on top of a ski covered slope.,1535_0.png,0.300537109375
1536,A group of people standing around at a rodeo.,1536_0.png,0.340087890625
1537,A girl in the bathroom tying back her hair.,1537_0.png,0.3125
1538,A kitchen filled with metal appliances and a window.,1538_0.png,0.28857421875
1539,A row of motorcycles parked next to each other on a lush green field.,1539_0.png,0.334716796875
1540,Two men riding motorcycles and ATV on a walk way.,1540_0.png,0.315185546875
1541,A man sitting on one of a group of motorcycles.,1541_0.png,0.283935546875
1542,A scene of a park with a plane in the sky in the background.,1542_0.png,0.306884765625
1543,a table with a white plate a sandwich and a bottle,1543_0.png,0.30712890625
1544,A beautiful woman with red hair sitting at a table.,1544_0.png,0.35107421875
1545,A white toilet with a wooden toilet seat.,1545_0.png,0.313232421875
1546,A row of parked motorcycles sitting in front of a tall building.,1546_0.png,0.357421875
1547,A motorcycle parked on a grass covered field.,1547_0.png,0.306884765625
1548,A building with a tall clock tower with a green top.,1548_0.png,0.362548828125
1549,A woman standing in front of a kitchen sink on display.,1549_0.png,0.271728515625
1550,Hundreds of people gathered around looking at motorcycles.,1550_0.png,0.33349609375
1551,a person waits by a sign for something maybe a bus,1551_0.png,0.287353515625
1552,A kitchen filled with white appliances and wooden cabinets.,1552_0.png,0.307861328125
1553,A white toilet sitting in a bathroom next to a toilet paper roller.,1553_0.png,0.29296875
1554,Two NYPD motorcycles parked along a city street.,1554_0.png,0.295654296875
1555,A large sink next to a kitchen in a hotel room.,1555_0.png,0.30859375
1556,A biplane flying over a small church with a steeple.,1556_0.png,0.283935546875
1557,Two men sitting next to each other on a wooden bench.,1557_0.png,0.314208984375
1558,A tall green building with a massive tall brown clock tower behind it.,1558_0.png,0.317626953125
1559,A woman talking on a banana phone with Andy Warhol.,1559_0.png,0.332763671875
1560,A man riding a motorcycle down the middle of a street.,1560_0.png,0.303466796875
1561,A crowd of people standing on top of a beach.,1561_0.png,0.307861328125
1562,A helicopter flying through a light blue sky.,1562_0.png,0.30810546875
1563,A couple of men standing next to each other at a ribbon cutting ceremony.,1563_0.png,0.261962890625
1564,a person sitting down in front of a couch,1564_0.png,0.296142578125
1565,A couple of sheep grazing on the side of a road.,1565_0.png,0.323974609375
1566,A young man riding a bike on top of a beach.,1566_0.png,0.32421875
1567,A large passenger jet sitting on top of an airport tarmac.,1567_0.png,0.2890625
1568,A aerial photo showing a tennis player ready to serve the ball.,1568_0.png,0.323974609375
1569,A bathroom sink sitting underneath a mirror mounted on it's wall.,1569_0.png,0.2939453125
1570,A church with a stain glassed window of the virgin mary.,1570_0.png,0.279541015625
1571,Here are motorcyclists parked outside a Polish gathering spot for women,1571_0.png,0.357666015625
1572,A empty living room with hard wood flooring.,1572_0.png,0.33203125
1573,Two green and white jetliners sitting on top of an airport runway.,1573_0.png,0.29638671875
1574,Two large beds in a hotel room next to a desk.,1574_0.png,0.28857421875
1575,A white VW Bug with a surfboard mounted to it's roof.,1575_0.png,0.337158203125
1576,A person sitting on a large cement planter.,1576_0.png,0.3271484375
1577,Small white toilet with spare rolls of toilet paper beside it. ,1577_0.png,0.313232421875
1578,Small white toilet with a small window above it. ,1578_0.png,0.28759765625
1579,"Two men riding mopeds, one with a woman and boy riding along.",1579_0.png,0.332763671875
1580,People are sitting on benches that line a street.,1580_0.png,0.287109375
1581,A kitchen with canisters on the neat counter ,1581_0.png,0.27197265625
1582,The door of a public bus with a reflection of a woman's photo in the side window of the bus.,1582_0.png,0.3427734375
1583,A bedroom suite with tile flooring and two lamos,1583_0.png,0.305419921875
1584,A young boy cuts into a cake shaped like a skateboard.,1584_0.png,0.287109375
1585,A city street with a sign that says fun,1585_0.png,0.33837890625
1586,The black and white toilet is opened in the narrow bathroom.,1586_0.png,0.297607421875
1587,an image of a cat in a toilet with the water,1587_0.png,0.355224609375
1588,The giraffe is standing in the shade of the tree.,1588_0.png,0.3193359375
1589,a toilet with writing under the lid ,1589_0.png,0.3056640625
1590,A bathroom with a shower curtain that has four palm trees on it and a white tile floor.,1590_0.png,0.4052734375
1591,The people are feeding the giraffe at the zoo.,1591_0.png,0.302978515625
1592,The woman is sitting and looking at something on her mobile phone.  ,1592_0.png,0.261474609375
1593,A fighter jet is flying through a clear sky.,1593_0.png,0.281982421875
1594,Vet supplies laying on the floor of a room.,1594_0.png,0.296142578125
1595,A toilet sitting underneath a medicine cabinet in a bathroom.,1595_0.png,0.29443359375
1596,A shack with a  floor covered with dirt and straws.,1596_0.png,0.330078125
1597,A scene from the show Mad Men and some appliances.,1597_0.png,0.3369140625
1598,"The bathroom has white and green tiles on the wall, and green tiles on the floor, along with a white porcelain toilette, and a white garden style tub with a shower hook up.",1598_0.png,0.3359375
1599,A small white toilet sitting in a bathroom in a restroom.,1599_0.png,0.316650390625
1600,A kitchen filled with appliances and an open laptop.,1600_0.png,0.297607421875
1601,Pictures of Queen Elizbeth the second riding a horse.,1601_0.png,0.311279296875
1602,Artistic photograph of architecture and frost-laden trees at dawn,1602_0.png,0.306640625
1603,A wooden park bench between two floral arrangements.,1603_0.png,0.3359375
1604,A woman digging through the storage compartment on her moped.,1604_0.png,0.2724609375
1605,The giraffe eats from a reachable limb of the tree.,1605_0.png,0.33154296875
1606,Two adorable chubby dogs sleeping next to each other.,1606_0.png,0.333984375
1607,A white toilet sitting in front of a brick wall.,1607_0.png,0.33837890625
1608,"A room filled with a tub, sink and toilet.",1608_0.png,0.260009765625
1609,A white toilet sitting on top of a wood floor in a bathroom.,1609_0.png,0.2763671875
1610,A group of people sitting on a wooden bench next to a  field.,1610_0.png,0.30810546875
1611,A small bathroom with a toilet and shower.,1611_0.png,0.286376953125
1612,A man riding a motorcycle while eating food.,1612_0.png,0.281005859375
1613,A person's reflection is shown in the bathroom mirror they are photographing.,1613_0.png,0.32861328125
1614,A bath tub in a small bathroom with towels hanging over it.,1614_0.png,0.310791015625
1615,An orange in a bowl near a puddle of water.,1615_0.png,0.330322265625
1616,"A bathroom scene with a toilet, sink and a suitcase.",1616_0.png,0.279052734375
1617,A bath room with an old fashioned looking tub.,1617_0.png,0.330810546875
1618,A man riding a motorcycle down a road with a POW - MIA flag.,1618_0.png,0.35302734375
1619,A lake filled with water and a kite flying over itl,1619_0.png,0.31005859375
1620,A dirty kitchen floor with soot on the tiles.,1620_0.png,0.284423828125
1621,A cat sitting behind a white toilet next to a rug.,1621_0.png,0.270751953125
1622,A man riding a horse drawn carriage on a race track.,1622_0.png,0.314697265625
1623,A kitchen with a bath tub sitting behind a wooden door.,1623_0.png,0.330078125
1624,A bathroom with a shower and a white sink on a wooded counter.,1624_0.png,0.334716796875
1625,Bicycle owned by the New World Tourist Company,1625_0.png,0.298095703125
1626,A kitchen filled with wooden cabinets and a table.,1626_0.png,0.31689453125
1627,A bathroom with some of the wall removed during a renovation.,1627_0.png,0.265869140625
1628,A orange and white cat sitting underneath a white bush.,1628_0.png,0.322509765625
1629,A very large airplane sitting on a runway.,1629_0.png,0.28564453125
1630,A young man in a sweat shirt is standing on a wooden walkway.,1630_0.png,0.3271484375
1631,Tomatoes sit in a black bowl next to a flower.,1631_0.png,0.327392578125
1632,A group of people walk around in a business area.,1632_0.png,0.304931640625
1633,A bathroom mirror with a chrome towel holder and faucet and a window above.,1633_0.png,0.31396484375
1634,A brightly lit kitchen with lots of natural light.,1634_0.png,0.3017578125
1635,This is a black and white photo of a girl under a pedestrian traffic signal.,1635_0.png,0.330078125
1636,A motorcycle parked near a fence by a beach.,1636_0.png,0.330078125
1637,A plastic dish with the food sectioned off.,1637_0.png,0.32177734375
1638,A brown cow stands at the edge of a roadway.,1638_0.png,0.360595703125
1639,A white stove top oven sitting inside of a kitchen.,1639_0.png,0.3017578125
1640,A kitchen filled with a wooden cabinet and a large window.,1640_0.png,0.306396484375
1641,A bench in a park covered in lots of snow.,1641_0.png,0.32666015625
1642,Friends having a drink together in the kitchen,1642_0.png,0.268310546875
1643,A white toilet sitting in a corner of a room.,1643_0.png,0.309814453125
1644,Three computers without screens sit on a desk.,1644_0.png,0.281982421875
1645,Three mass transit trains underneath an overpass at a train stop.,1645_0.png,0.2607421875
1646,Traffic jam at a busy hotel parking lot.,1646_0.png,0.287109375
1647,Three motorcycles parked next to a motor home.,1647_0.png,0.305419921875
1648,A TOILET IS IN THE BATHROOM DOOR WAY ,1648_0.png,0.307373046875
1649,A living room filled with furniture and large persian rug.,1649_0.png,0.353759765625
1650,"A man standing with his back to a mirror, but his reflection facing him. ",1650_0.png,0.33349609375
1651,A gang of bikers driving down a city street.,1651_0.png,0.292236328125
1652,A man kneeling down on a sidewalk to hug his two dogs.,1652_0.png,0.300537109375
1653,An old green and brown car with chrome trim.,1653_0.png,0.3115234375
1654,A toilet with no seat sits in a tiny bathroom.,1654_0.png,0.306884765625
1655,A plane is flying above the airport terminal,1655_0.png,0.28515625
1656,"Road construction and street signs in Cape Town, SA",1656_0.png,0.341064453125
1657,A traffic light turns green on the corner of a city street.,1657_0.png,0.33447265625
1658,A group of men riding dirt bikes across a grass covered field.,1658_0.png,0.346923828125
1659,A motorcycle in a garage-like area by the wall.,1659_0.png,0.335205078125
1660,A small biplane flying through a bright blue sky.,1660_0.png,0.31689453125
1661,A large passenger jet taking off from an airport runway.,1661_0.png,0.303955078125
1662,A bathroom with a walk in shower and a white bath tub.,1662_0.png,0.297607421875
1663,Two men wearing suits and hats are walking together.,1663_0.png,0.354248046875
1664,A person holding up a smart phone to take a picture.,1664_0.png,0.295654296875
1665,Someone is driving a cart near a single engine airplane.,1665_0.png,0.28076171875
1666,A LOT OF SHEEP IS IN THE GRASS WITH A SHEEP DOG,1666_0.png,0.29541015625
1667,A table full of many different types of food.,1667_0.png,0.302490234375
1668,Person driving a plated motorcycle on a track with people watching.,1668_0.png,0.30810546875
1669,a couple on a subway looks at each other,1669_0.png,0.295654296875
1670,A man riding a red motorcycle next to  buildings in front of a street.,1670_0.png,0.329833984375
1671,A small propeller plane sitting on top of an airport tarmac.,1671_0.png,0.318603515625
1672,A large passenger jet sitting on top of an airport runway.,1672_0.png,0.318115234375
1673,A bathroom has a large mirror and black wall.,1673_0.png,0.348876953125
1674,A series of photographs depicting bathroom before and after minor changes.,1674_0.png,0.348388671875
1675,A large white bush driving down a city street.,1675_0.png,0.27734375
1676,A entrance into a building next to a parking meter.,1676_0.png,0.33154296875
1677,A person holding an old phone showing it to the camera.,1677_0.png,0.278564453125
1678,A man walking down a street smoking a cigarette.,1678_0.png,0.28076171875
1679,The bus has bikes on the front of it ,1679_0.png,0.2724609375
1680,A river with boats docked and houses in the background.,1680_0.png,0.2919921875
1681,A bathroom filled with a messy toilet and a sink.,1681_0.png,0.284423828125
1682,a black and white photo of young people holding an open umbrella,1682_0.png,0.337158203125
1683,A white toilet sitting next to a red counter with a  sink.,1683_0.png,0.326416015625
1684,A kitchen filled with wooden cabinets and stools.,1684_0.png,0.314453125
1685,a bath room with two sinks a large mirror a bath tub,1685_0.png,0.298828125
1686,A baby sitting in a high chair eating food.,1686_0.png,0.3193359375
1687,A fighter jet flying through a sky above water.,1687_0.png,0.3095703125
1688,Two elderly people are sitting on a city bench.,1688_0.png,0.346435546875
1689,A woman is riding an orange sports motorcycle.,1689_0.png,0.36083984375
1690,A toilet sitting in a bathroom on top of a tiled floor.,1690_0.png,0.291259765625
1691,A red kitchen with metallic appliances and paintings on the wall.,1691_0.png,0.359130859375
1692,A bathroom scene with focus on the toilet.,1692_0.png,0.259521484375
1693,Several motorcycles and cars parked on a city street.,1693_0.png,0.305908203125
1694,A guy rides a bike in a race and has fun,1694_0.png,0.270263671875
1695,A plan sitting on top of a sandy beach.,1695_0.png,0.2939453125
1696,A blue motorcycle is parked on the street next to a truck.,1696_0.png,0.306884765625
1697,a long row of motorcycles parked along a sidewalk in a city,1697_0.png,0.328857421875
1698,A large orange cat sitting in a white glass bowl.,1698_0.png,0.34765625
1699,a fighter het flying up in the air ,1699_0.png,0.25048828125
1700,A person holding up a piece of banana to the camera.,1700_0.png,0.3427734375
1701,A squadron of four fighter jets flying through a blue sky.,1701_0.png,0.32861328125
1702,A large hairy dog on a leash next to a crowd.,1702_0.png,0.3388671875
1703,A clean white toilet with the toilet seat up.,1703_0.png,0.28857421875
1704,A toilet with a light blue cover next to a shower.,1704_0.png,0.300048828125
1705,A small kitchen has a stove and a blender.,1705_0.png,0.29296875
1706,A GIRAFFE IS NURSING ITS YOUNG IN THE ZOO,1706_0.png,0.29541015625
1707,"A kitchen with a sink, bottles, jars and a dishwasher.",1707_0.png,0.285888671875
1708,A rather portly woman crosses a city crosswalk,1708_0.png,0.29052734375
1709,A man in full gear stands next to his motorcycle,1709_0.png,0.312255859375
1710,"A kitchen that includes a stove, ovens and refrigerator.",1710_0.png,0.2890625
1711,A brick building with a clock tower at the corner of a street.,1711_0.png,0.3095703125
1712,A police officer rides a motorcycle next to a beach.,1712_0.png,0.3759765625
1713,A few people sitting by a busy street,1713_0.png,0.304443359375
1714,"A bathroom has a bathtub, sink and window in it.",1714_0.png,0.299072265625
1715,"Bathroom with tiled floor, radiator, shower and bathtub.",1715_0.png,0.299072265625
1716,Person in jacket riding a bicycle on a street.,1716_0.png,0.3046875
1717,A white tiled bathroom with black counter top.,1717_0.png,0.31298828125
1718,a close up of a kitten under a parked car very close to the tire,1718_0.png,0.39404296875
1719,a kitchen with a table a stove and a sink,1719_0.png,0.271728515625
1720,a bathroom with a toilet and a stand up shower,1720_0.png,0.26904296875
1721,a very used and dirty harley davidson motorcycle,1721_0.png,0.2724609375
1722,a group of people wearing skis on a snowy surface,1722_0.png,0.31689453125
1723,Small motorcycle with several bicycles tied to the back of it. ,1723_0.png,0.27978515625
1724,an empty street and signals that are red,1724_0.png,0.304443359375
1725,a white plane is going low to make a landing,1725_0.png,0.283447265625
1726,a white structure with a building in the background,1726_0.png,0.259521484375
1727,Two people on mopeds passing in front of a building.,1727_0.png,0.3359375
1728,A red light is a wonderful contrast to the pink leaves on trees,1728_0.png,0.3408203125
1729,A bathroom showing the bathtub and the sink and mirror.,1729_0.png,0.2998046875
1730,A passenger train traveling through rural mountain countryside.,1730_0.png,0.29052734375
1731,A person walking down a walkway next to a tree.,1731_0.png,0.3134765625
1732,A restroom filled with graffiti and two toilet stalls.,1732_0.png,0.3330078125
1733,A man in a jean jacket riding a motorcycle on a road.,1733_0.png,0.33154296875
1734,A black and white photo of a child putting on gloves next to a suitcase.,1734_0.png,0.30126953125
1735,A small airplane flying over a field filled with people.,1735_0.png,0.283203125
1736,two giraffes in  field near some trees ,1736_0.png,0.3173828125
1737,The view from the inside of a jetliner looking out over the earth.,1737_0.png,0.334716796875
1738,A white refrigerator freezer sitting inside of a kitchen.,1738_0.png,0.313232421875
1739,A kitchen filled with appliances and cooking utensils.,1739_0.png,0.31591796875
1740,A large white airplane sits on the runway.,1740_0.png,0.277587890625
1741,A large passenger jet flying over the top of a forest.,1741_0.png,0.3251953125
1742,A metal toilet with a blue seat in a bathroom.,1742_0.png,0.328125
1743,a bath room with a bath tub and a window,1743_0.png,0.311279296875
1744,A woman standing in a kitchen next to a table.,1744_0.png,0.31787109375
1745,A person standing next to a bike covered in flowers.,1745_0.png,0.343505859375
1746,A yellow striped cat sitting on a bathroom sink.,1746_0.png,0.338623046875
1747,A motorcycle parked on a lush green field.,1747_0.png,0.32568359375
1748,A white toilet sitting in a bathroom on a wooden floor.,1748_0.png,0.319091796875
1749,A man and child near a short stop sign.,1749_0.png,0.353759765625
